,id,tipo,nombre,latitud,longitud,elevacion,iso_region,Ciudad,score
1,5781,large_airport,Ministro Pistarini International Airport,-34.8222,-58.5358,67.0,AR-B,Buenos Aires,1275
2,5771,medium_airport,Jorge Newbery Airpark,-34.5592,-58.4156,18.0,AR-C,Buenos Aires,1050
3,5806,medium_airport,Cataratas Del Iguazú International Airport,-25.737301000000002,-54.4734,916.0,AR-N,Puerto Iguazu,1050
4,5835,medium_airport,Malvinas Argentinas Airport,-54.8433,-68.2958,102.0,AR-V,Ushuahia,1050
5,5831,medium_airport,El Calafate Airport,-50.2803,-72.053101,669.0,AR-Z,El Calafate,250
6,37,closed,Colonia Catriel Airport,-37.9101982117,-67.8349990845,1026.0,AR-R,Colonia Catriel,50
7,5852,medium_airport,San Carlos De Bariloche Airport,-41.151199,-71.157501,2774.0,AR-R,San Carlos de Bariloche,1050
8,5786,medium_airport,El Plumerillo Airport,-32.831699371300004,-68.7929000854,2310.0,AR-M,Mendoza,1050
9,5775,medium_airport,San Fernando Airport,-34.4532,-58.5896,10.0,AR-B,San Fernando,250
10,5770,medium_airport,Sauce Viejo Airport,-31.7117,-60.8117,55.0,AR-S,Santa Fe,975
11,5811,medium_airport,Martin Miguel De Guemes International Airport,-24.856000900300003,-65.4861984253,4088.0,AR-A,Salta,1050
12,5836,medium_airport,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026,203.0,AR-Z,San Julian,800
13,5773,medium_airport,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,1604.0,AR-X,Cordoba,1050
14,5834,medium_airport,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,61.0,AR-Z,Rio Gallegos,1050
15,5769,medium_airport,Islas Malvinas Airport,-32.9036,-60.785,85.0,AR-S,Rosario,1050
16,5847,medium_airport,Ástor Piazzola International Airport,-37.9342,-57.5733,72.0,AR-B,Mar del Plata,1050
17,5833,medium_airport,Hermes Quijada International Airport,-53.7777,-67.7494,65.0,AR-V,Rio Grande,375
18,5780,medium_airport,El Palomar Airport,-34.6099,-58.6126,59.0,AR-B,El Palomar,300
19,29733,closed,Don Torcuato Airport,-34.498100280799996,-58.6041984558,20.0,AR-B,Don Torcuato,50
20,5767,small_airport,Pergamino Airport,-33.919000000000004,-60.648,236.0,AR-B,Pergamino,50
21,39058,small_airport,Zarate Airport,-34.12,-59.0836,85.0,AR-B,Zarate,50
22,5822,medium_airport,General E. Mosconi Airport,-45.7853,-67.4655,189.0,AR-U,Comodoro Rivadavia,1050
23,5823,medium_airport,Brigadier Antonio Parodi Airport,-42.908000946,-71.139503479,2621.0,AR-U,Esquel,975
24,5851,medium_airport,Santa Rosa Airport,-36.588299,-64.27570300000001,630.0,AR-L,Santa Rosa,975
25,5829,medium_airport,El Tehuelche Airport,-42.7592,-65.1027,427.0,AR-U,Puerto Madryn,825
26,5827,medium_airport,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,141.0,AR-U,Rawson,825
27,5828,medium_airport,Gobernador Castello Airport,-40.8692,-63.0004,20.0,AR-R,Viedma / Carmen de Patagones,800
28,5764,medium_airport,Comodoro Pierrestegui Airport,-31.2969,-57.9966,112.0,AR-E,Concordia,250
29,5778,small_airport,Moron Airport,-34.6763,-58.6428,95.0,AR-B,Moron,250
30,38833,small_airport,Ezpeleta Airport,-34.7464,-58.2033,9.0,AR-B,Ezpeleta,50
31,5848,medium_airport,Presidente Peron Airport,-38.949001,-68.15570100000001,895.0,AR-Q,Neuquen,1050
32,5809,medium_airport,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,430.0,AR-N,Posadas,1050
33,5804,medium_airport,Resistencia International Airport,-27.45,-59.0561,173.0,AR-H,Resistencia,1050
34,5794,medium_airport,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,1493.0,AR-T,San Miguel de Tucumán,1050
35,5840,medium_airport,Comandante Espora Airport,-38.725,-62.1693,246.0,AR-B,Bahia Blanca,975
36,5768,medium_airport,General Urquiza Airport,-31.7948,-60.4804,242.0,AR-E,Parana,975
37,5838,medium_airport,Perito Moreno Airport,-46.537898999999996,-70.978699,1410.0,AR-Z,Perito Moreno,800
38,5832,medium_airport,Puerto Deseado Airport,-47.7353,-65.9041,268.0,AR-Z,Puerto Deseado,800
39,5839,medium_airport,Santa Cruz Airport,-50.0165,-68.5792,364.0,AR-Z,Santa Cruz,800
40,5846,medium_airport,Santa Teresita Airport,-36.5423,-56.7218,9.0,AR-B,Santa Teresita,800
41,29898,small_airport,Gobernador Gregores Airport,-48.7831,-70.150002,356.0,AR-Z,Gobernador Gregores,450
42,5800,medium_airport,Villa Reynolds Airport,-33.729900360100004,-65.3873977661,1591.0,AR-D,Villa Mercedes,375
43,5853,medium_airport,Héroes De Malvinas Airport,-37.2374000549,-59.227901458699996,574.0,AR-B,Tandil,325
44,5855,medium_airport,Cutral-Co Airport,-38.939701080300004,-69.2646026611,2132.0,AR-Q,Cutral-Co,250
45,38737,small_airport,Belén De Escobar Airport,-34.2986,-58.7989,13.0,AR-B,Belén De Escobar,50
46,29806,small_airport,Coronel Olmedo Airport,-31.4874992371,-64.1414031982,1416.0,AR-X,Cordoba,50
47,38850,closed,General Rodriguez Airport,-34.497234000000006,-59.037456999999996,98.0,AR-B,General Rodriguez,50
48,5776,small_airport,Mariano Moreno Airport,-34.5606,-58.7896,105.0,AR-B,General Sarmiento,50
49,16,small_airport,Isla Martin Garcia Airport,-34.1821,-58.2469,6.0,AR-B,Isla Martin Garcia,50
50,30122,small_airport,Matanza Airport,-34.7261,-58.5011,9.0,AR-B,La Matanza,50
51,38927,small_airport,Luján Airport,-34.5514,-59.0783,82.0,AR-B,Lujan,50
52,38946,small_airport,Mercedes Airport,-34.6397,-59.4556,137.0,AR-B,Mercedes,50
53,30260,small_airport,Pigüé Airport,-37.601699829100006,-62.3781013489,997.0,AR-B,Pigüé,50
54,30313,small_airport,Quilmes Airport,-34.7064,-58.2444,6.0,AR-B,Quilmes,50
55,38706,small_airport,San Andres De Giles Airport,-34.4703,-59.4247,167.0,AR-B,San Andres de Giles,50
56,29803,small_airport,Escuela De Aviacion Militar Airport,-31.444999694800003,-64.2838973999,1646.0,AR-X,Santa Isabel - Córdoba,50
57,5812,medium_airport,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,3019.0,AR-Y,San Salvador de Jujuy,1050
58,5792,medium_airport,Capitan V A Almonacid Airport,-29.381599426300003,-66.7957992554,1437.0,AR-F,La Rioja,975
59,5789,medium_airport,Catamarca Airport,-28.5956001282,-65.751701355,1522.0,AR-K,Catamarca,800
60,5856,medium_airport,Aviador C. Campos Airport,-40.075401,-71.137299,2569.0,AR-Q,Chapelco/San Martin de los Andes,800
61,5795,medium_airport,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,1958.0,AR-J,San Juan,800
62,5824,medium_airport,Las Heras Airport,-46.53829956049999,-68.9653015137,1082.0,AR-Z,Las Heras,550
63,5796,medium_airport,Area De Material Airport,-33.0850982666,-64.2612991333,1380.0,AR-X,Rio Cuarto,375
64,5817,medium_airport,Goya Airport,-29.1058,-59.2189,128.0,AR-W,Goya,250
65,5765,medium_airport,Gualeguaychu Airport,-33.0103,-58.6131,75.0,AR-E,Gualeguaychu,250
66,5766,small_airport,Junin Airport,-34.5459,-60.9306,262.0,AR-B,Junin,250
67,5777,medium_airport,La Plata Airport,-34.9722,-57.8947,72.0,AR-B,La Plata,250
68,5807,medium_airport,Paso De Los Libres Airport,-29.6894,-57.1521,230.0,AR-W,Paso de los Libres,250
69,5819,medium_airport,Reconquista Airport,-29.2103,-59.68,160.0,AR-S,Reconquista,250
70,5854,medium_airport,Villa Gesell Airport,-37.2354,-57.0292,32.0,AR-B,Villa Gesell,250
71,38711,small_airport,Alta Gracia Airport,-31.6513996124,-64.39389801029999,1748.0,AR-X,Alta Gracia,50
72,38713,small_airport,Alvear Aeroparque Airport,-33.0467,-60.5969,85.0,AR-S,Alvear,50
73,38722,small_airport,Arrecifes Aeroclub Airport,-34.0833,-60.0333,141.0,AR-B,Arrecifes,50
74,29676,small_airport,Azul Airport,-36.8368988037,-59.8802986145,478.0,AR-B,Azul,50
75,38733,small_airport,Baradero Airport,-33.8217,-59.4925,95.0,AR-B,Baradero,50
76,17,small_airport,Bell Ville Airport,-32.6599,-62.702,429.0,AR-X,Bell Ville,50
77,38739,closed,Benavidez Airport,-34.388054,-58.663887,13.0,AR-B,Benavidez,50
78,5845,small_airport,Bolivar Airport,-36.1866,-61.0764,308.0,AR-B,Bolivar,50
79,35399,small_airport,Bragado Airport,-35.144,-60.4803,196.0,AR-B,Bragado,50
80,5779,small_airport,Campo De Mayo Airport MIL,-34.5344,-58.6717,78.0,AR-B,Campo de Mayo,50
81,38754,small_airport,Cañuelas Airport,-35.1119,-58.7261,98.0,AR-B,Cañuelas,50
82,38761,small_airport,Carmen De Areco Airport,-34.4175,-59.8719,160.0,AR-B,Carmen de Areco,50
83,38771,small_airport,Chacabuco Airport,-34.6069,-60.4097,226.0,AR-B,Chacabuco,50
84,38775,small_airport,Chascomus Airport,-35.5428,-58.0519,32.0,AR-B,Chascomus,50
85,38776,small_airport,Chivilcoy Airport,-34.9639,-60.0333,173.0,AR-B,Chivilcoy,50
86,29997,small_airport,Jose De San Martin Airport,-44.048599243199995,-70.4589004517,2407.0,AR-U,Chubut,50
87,38782,small_airport,Colon Airport,-33.9231,-61.0461,295.0,AR-B,Colon,50
88,42831,closed,Estancia El Chañar Airport,-31.2887,-62.4189,331.0,AR-X,Colonia Marina,50
89,29,small_airport,Veinticinco De Mayo Airport,-37.8097991943,-67.6593017578,1138.0,AR-L,Colonia Veinticinco de Mayo,50
90,40,small_airport,Comandante Luis Piedrabuena Airport,-49.9951,-68.9531,78.0,AR-Z,Comandante Luis Piedrabuena,50
91,42817,small_airport,Coronel Brandsen Airport,-35.1828,-58.2839,52.0,AR-B,Coronel Brandsen,50
92,32248,small_airport,Dolores Airport,-36.3225,-57.7214,32.0,AR-B,Dolores,50
93,29847,small_airport,El Maiten Airport,-42.0292015076,-71.17250061040002,2355.0,AR-U,El Maiten,50
94,38812,small_airport,El Pajaro Airport,-34.8237,-58.3169,52.0,AR-B,Florencio Varela,50
95,38842,small_airport,General Belgrano Airport,-35.7519,-58.4633,39.0,AR-B,General Belgrano,50
96,38845,small_airport,General Las Heras,-34.9206,-58.9164,114.0,AR-B,General Las Heras,50
97,42821,small_airport,EAA General Rodriguez,-34.6803,-59.0358,91.0,AR-B,General Rodriguez,50
98,38851,small_airport,Los Toldos Airport,-34.9744,-61.0206,236.0,AR-B,General Viamonte,50
99,38855,small_airport,Gonzalez Chaves Airport,-38.029399871799995,-60.136100768999995,636.0,AR-B,Gonzalez Chaves,50
100,38858,small_airport,Gualeguay Airport,-33.1036109924,-59.3747215271,39.0,AR-E,Gualeguay,50
101,38888,small_airport,Tres Lomas Airport,-36.4439,-62.8792,380.0,AR-B,Jose Maria Blanco,50
102,39029,small_airport,Tolosa Airport,-34.8747,-57.9608,18.0,AR-B,La Plata,50
103,25,small_airport,La Puntilla Airport,-32.962799,-68.873703,3091.0,AR-M,La Puntilla,50
104,39065,small_airport,Las Flores Airport,-36.0672,-59.1042,111.0,AR-B,Las Flores,50
105,38932,small_airport,Lobos Airport,-35.2108,-59.1367,95.0,AR-B,Lobos,50
106,38894,small_airport,La Caida Airport,-34.8625,-58.3447,91.0,AR-B,Longchamps,50
107,38736,small_airport,Batan Airport,-38.0117,-57.6775,203.0,AR-B,Mar Del Plata,50
108,38941,small_airport,Marcos Paz,-34.7975,-58.8969,91.0,AR-B,Marcos Paz,50
109,5801,small_airport,Valle Del Conlara International Airport,-32.3847007751,-65.1865005493,2021.0,AR-D,Merlo,50
110,38956,small_airport,Navarro Airport,-35.0236,-59.2858,98.0,AR-B,Navarro,50
111,5842,small_airport,Olavarria Airport,-36.8899993896,-60.216598510699995,551.0,AR-B,Olavarria,50
112,38971,small_airport,Pinamar Airport,-37.0911,-56.9783,9.0,AR-B,Pinamar,50
113,30339,small_airport,Rio Colorado Airport,-38.995,-64.1408,275.0,AR-R,Rio Colorado,50
114,26,small_airport,Rio Cuarto Aeroclub Airport,-33.1605987549,-64.33820343020001,1423.0,AR-X,Rio Cuarto,50
115,30341,small_airport,Rio Mayo Airport,-45.7038993835,-70.24559783939999,1784.0,AR-U,Rio Mayo,50
116,29849,small_airport,28 de Noviembre Airport,-51.605,-72.2203,909.0,AR-Z,Rio Turbio,50
117,38716,small_airport,America Airport,-35.5017,-62.99,347.0,AR-B,Rivadavia,50
118,43,small_airport,Saladillo Airport,-35.6081,-59.8164,147.0,AR-B,Saladillo,50
119,38999,small_airport,Salto Airport,-34.3069,-60.2858,193.0,AR-B,Salto,50
120,32243,small_airport,San Antonio De Areco Airport,-34.2214,-59.4422,98.0,AR-B,San Antonio de Areco,50
121,30377,small_airport,Aeródromo San Justo - Aeroclub Argentino,-34.7311,-58.5975,62.0,AR-B,San Justo,50
122,39009,small_airport,Bahía Agradable Airport,-35.4594,-58.7636,78.0,AR-B,San Miguel Del Monte,50
123,38,small_airport,San Nicolas De Los Arroyos Airport,-33.3907,-60.1957,98.0,AR-B,San Nicolas,50
124,35411,small_airport,San Pedro Airport,-33.698,-59.7267,88.0,AR-B,San Pedro,50
125,38813,small_airport,El Pampero Airport,-36.5928001404,-64.1866989136,583.0,AR-L,Santa Rosa,50
126,35329,small_airport,Lago Fagnano North Airport,-54.499699,-67.173103,600.0,AR-V,Toluhin,50
127,5837,small_airport,Estación Aeronaval Airport,-54.8227,-68.3043,19.0,AR-V,Ushuahia,50
128,39,small_airport,Venado Tuerto Airport,-33.6818,-61.9564,367.0,AR-S,Venado Tuerto,50
129,38907,small_airport,La Siesta Airport,-33.6939,-62.0625,367.0,AR-S,Venado Tuerto,50
130,42881,small_airport,Savesa Airport,-33.7792,-61.9775,360.0,AR-S,Venado Tuerto,50
131,30303,small_airport,Punta Indio Base Aeronaval,-35.353297999999995,-57.290001000000004,49.0,AR-B,Veronica,50
132,39054,small_airport,Villa General Belgrano Airport,-31.9652996063,-64.5643997192,2755.0,AR-X,Villa General Belgrano,50
133,35413,small_airport,Villa Mercedes Airport,-33.640858,-65.420074,1689.0,AR-D,Villa Mercedes,50
134,321748,small_airport,Daireaux Airport,-36.5828,-61.7842,380.0,AR-B,Daireaux,0
135,318268,small_airport,Fumigaciones Ortega Airport,-35.2757,-61.5564,295.0,AR-B,Martinez de Hoz,0
136,318273,small_airport,Agro Aéreo La Noria,-33.85696,-60.70038,255.0,AR-B,Pergamino,0
137,5803,medium_airport,Corrientes Airport,-27.4455,-58.7619,202.0,AR-W,Corrientes,1050
138,5805,medium_airport,Formosa Airport,-26.2127,-58.2281,193.0,AR-P,Formosa,1050
139,5849,medium_airport,Necochea Airport,-38.4831,-58.8172,72.0,AR-B,Necochea,800
140,5802,medium_airport,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.2732009888,-66.3563995361,2328.0,AR-D,San Luis,800
141,5788,medium_airport,Suboficial Ay Santiago Germano Airport,-34.588299,-68.4039,2470.0,AR-M,San Rafael,800
142,5790,medium_airport,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.7655563354,-64.3099975586,656.0,AR-G,Santiago del Estero,800
143,5815,medium_airport,General Enrique Mosconi Airport,-22.619600295999998,-63.7937011719,1472.0,AR-A,Tartagal,800
144,30057,closed,Lago Argentino Airport,-50.336102000000004,-72.24859599999999,732.0,AR-Z,El Calafate,450
145,35398,small_airport,Merlo Airport,-32.358200073242195,-65.01740264892578,796.0,AR-D,Merlo,450
146,5826,small_airport,Antoine de Saint Exupéry Airport,-40.7512,-65.0343,85.0,AR-R,San Antonio Oeste,450
147,20,small_airport,Estancia Don Panos Airport,-26.2959,-59.5353,262.0,AR-H,Presidencia Roca,350
148,5820,medium_airport,Curuzu Cuatia Airport,-29.7706,-57.9789,229.0,AR-W,Curuzu Cuatia,250
149,5821,medium_airport,El Bolson Airport,-41.9431991577,-71.53230285640001,1141.0,AR-R,El Bolson,250
150,5843,medium_airport,General Pico Airport,-35.696201324499995,-63.7583007812,459.0,AR-L,General Pico,250
151,5787,medium_airport,Comodoro D.R. Salomón Airport,-35.493598938000005,-69.5743026733,4685.0,AR-M,Malargue,250
152,5808,medium_airport,Monte Caseros Airport,-30.2719,-57.6402,170.0,AR-W,Monte Caseros,250
153,5813,medium_airport,Orán Airport,-23.1527996063,-64.3292007446,1171.0,AR-A,Orán,250
154,5850,medium_airport,Comodoro Pedro Zanni Airport,-35.8446,-61.8576,278.0,AR-B,Pehuajó,250
155,5784,medium_airport,Rincon De Los Sauces Airport,-37.3905982971,-68.9041976929,1968.0,AR-Q,Rincon de los Sauces,250
156,5844,medium_airport,Tres Arroyos Airport,-38.3869,-60.3297,400.0,AR-B,Tres Arroyos,250
157,5797,medium_airport,Villa Dolores Airport,-31.945199966399997,-65.1463012695,1847.0,AR-X,Villa Dolores,250
158,5785,medium_airport,Zapala Airport,-38.975497999999995,-70.113602,3330.0,AR-Q,Zapala,250
159,42841,small_airport,Finca La Frontera Airport,-22.12351,-63.29055,160.0,AR-A,"Aguaray, San Martín",50
160,38707,small_airport,Alejandro Roca Airport,-33.3488998413,-63.729999542200005,688.0,AR-X,Alejandro Roca,50
161,38710,small_airport,Allen Airport,-38.958099365200006,-67.8035964966,951.0,AR-R,Allen,50
162,42827,small_airport,El Toto Airport,-31.650278000000004,-64.368889,540.0,AR-X,Alta Gracia,50
163,29656,small_airport,D. Casimiro Szlapelis Airport,-45.013599,-70.812202,2286.0,AR-U,Alto Rio Senguerr,50
164,38823,small_airport,Estancia La Laurita Airport,-44.7761116027832,-70.19638824462889,1834.0,AR-U,Alto Rio Senguerr,50
165,38712,small_airport,Alumine Airport,-38.950298309299995,-71.0492019653,3819.0,AR-Q,Alumine,50
166,38715,small_airport,Ameghino Airport,-34.8458,-62.4817,360.0,AR-B,Ameghino,50
167,42857,small_airport,La Chacra Airport,-34.8119,-62.522501,357.0,AR-B,Ameghino,50
168,42882,small_airport,Sigfrido Rohr Aviagro S.R.L. Airport,-34.8306,-62.4678,360.0,AR-B,Ameghino,50
169,38717,small_airport,Añatuya Airport,-28.4797000885,-62.8457984924,354.0,AR-G,Añatuya,50
170,38718,small_airport,Andacollo Airport,-37.20333480834961,-70.69666290283203,3524.0,AR-Q,Andacollo,50
171,42,small_airport,Andalgalá Airport,-27.6317005157,-66.35079956050001,2952.0,AR-K,Andalgalá,50
172,31,small_airport,Apóstoles Airport,-27.903200149499998,-55.765499115,581.0,AR-N,Apóstoles,50
173,42908,small_airport,La Cura Malal Airport,-34.0536,-60.1369,121.0,AR-B,Arrecifes,50
174,38723,small_airport,Arribeños Airport,-34.2228,-61.3858,268.0,AR-B,Arribeños,50
175,38724,small_airport,Arroyito/Arcor Airport,-31.422199249299997,-63.0041999817,485.0,AR-X,Arroyito/Arcor,50
176,39060,small_airport,Ascochinga Airport,-30.967920303299998,-64.27774047850001,677.0,AR-X,Ascochinga,50
177,38727,small_airport,Presidente Avellaneda Airport,-29.1061,-59.6569,147.0,AR-S,Avellaneda,50
178,38728,small_airport,Ayacucho Airport,-37.1639,-58.4719,221.0,AR-B,Ayacucho,50
179,38698,small_airport,Bahia Blanca Aeroclub Airport,-38.6722,-62.3522,49.0,AR-B,Bahia Blanca,50
180,38709,small_airport,Algarrobo/La Reforma Airport,-38.7306,-63.2869,219.0,AR-B,Bahia Blanca,50
181,38699,small_airport,Balcarce Aeroclub Airport,-37.9156,-58.3442,393.0,AR-B,Balcarce,50
182,38825,small_airport,Estancia Los Cardos Airport,-37.7356,-58.0342,393.0,AR-B,Balcarce,50
183,42803,small_airport,Agroservicio Doña Teresa Airport,-28.8494,-62.2625,246.0,AR-G,Bandera,50
184,38734,small_airport,Barrancas Airport,-36.7756004333,-69.8593978882,3481.0,AR-M,Barrancas,50
185,38735,small_airport,Basavilbaso Airport,-32.3611,-58.8808,196.0,AR-E,Basavilbaso,50
186,42862,small_airport,La Zulema Airport,-32.4897,-62.6714,423.0,AR-X,Bell Ville,50
187,34,small_airport,Bella Vista Airport,-28.5262,-59.0385,180.0,AR-W,Bella Vista,50
188,29998,small_airport,Benito Juarez Airport,-37.7061004639,-59.791900634799994,682.0,AR-B,Benito Juarez,50
189,41559,small_airport,Bernardo De Irigoyen Airport,-26.281388,-53.673331999999995,2673.0,AR-N,Bernardo de Irigoyen,50
190,42820,small_airport,Dinaluca S.A. Airport,-27.3828,-57.6442,219.0,AR-W,Berón de Astrada,50
191,38741,small_airport,Gran Ancona Airport,-33.4383,-61.3017,318.0,AR-S,Bombal,50
192,42852,closed,Haras Trelliris Airport,-35.3314,-60.5792,196.0,AR-B,Bragado,50
193,38743,small_airport,Pablo Sierra Aeroaplicaciones Airport,-30.9294,-62.0506,328.0,AR-X,Brinkman,50
194,19,small_airport,El Porton Airport,-37.1949996948,-69.6094970703,2853.0,AR-Q,Buta Ranquil,50
195,38746,small_airport,Cabildo Airport,-38.4986000061,-61.884399414099995,521.0,AR-B,Cabildo,50
196,13,small_airport,Cachi Airport,-25.104999542199998,-66.15720367429999,8232.0,AR-A,Cachi,50
197,14,small_airport,Cafayate Airport,-26.0561008453,-65.9368972778,5375.0,AR-A,Cafayate,50
198,35401,small_airport,Caleta Olivia Airport,-46.43180084229999,-67.5186004639,37.0,AR-Z,Caleta Olivia,50
199,38749,small_airport,Caleufu Airport,-40.39390182495117,-70.96330261230469,2323.0,AR-Q,Caleufu,50
200,32,small_airport,Calilegua Airport,-23.7819004059,-64.74949646,1449.0,AR-Y,Calilegua,50
201,21,small_airport,Campo Arenal Airport,-27.0722999573,-66.58609771729999,7622.0,AR-K,Campo Arenal,50
202,38752,small_airport,Cañada De Gomez Airport,-32.8086,-61.365,268.0,AR-S,Cañada de Gomez,50
203,38731,small_airport,B&B Servicios Agropecuarios Airport,-32.1147,-61.6328,239.0,AR-S,Cañada Rosquin,50
204,38753,small_airport,Cañada Rosquin Airport,-32.0994,-61.5839,219.0,AR-S,Cañada Rosquin,50
205,33,small_airport,Cañadon Seco Airport,-46.538999999999994,-67.5639,295.0,AR-Z,Cañadon Seco,50
206,38751,small_airport,Canals Airport,-33.5622,-62.8692,387.0,AR-X,Canals,50
207,38755,small_airport,Capitan Sarmiento Airport,-34.1639,-59.7311,160.0,AR-B,Capitan Sarmiento,50
208,38900,small_airport,Quebracho Herrado Airport,-34.1553,-59.8739,170.0,AR-B,Capitán Sarmiento,50
209,42907,small_airport,San Patricio Airport,-34.0403,-59.6944,147.0,AR-B,Capitán Sarmiento,50
210,42819,small_airport,Di Giuseppe Airport,-32.8908,-61.1239,291.0,AR-S,Carcarañá,50
211,38757,small_airport,Carhue Airport,-37.1942,-62.7814,360.0,AR-B,Carhue,50
212,38758,small_airport,Carlos Casares Airport,-35.6328,-61.3842,275.0,AR-B,Carlos Casares,50
213,38759,small_airport,Las Ensenadas Airport,-31.4552993774,-64.5263977051,2394.0,AR-X,Carlos Paz,50
214,38760,small_airport,Carlos Tejedor Airport,-35.4256,-62.4697,308.0,AR-B,Carlos Tejedor,50
215,42812,small_airport,Carmen De Patagones Airport,-40.7781,-62.9803,131.0,AR-B,Carmen de Patagones,50
216,38763,small_airport,Casilda Airport,-33.0617,-61.21,252.0,AR-S,Casilda,50
217,38764,small_airport,Castelli Airport,-36.11000061035156,-57.86194610595703,33.0,AR-B,Castelli,50
218,29769,small_airport,Ceres Airport,-29.872291999999998,-61.927925,285.0,AR-S,Ceres,50
219,41562,small_airport,Cerro Catedral Airport,-41.16329956049999,-71.4427032471,3450.0,AR-R,Cerro Catedral,50
220,38772,small_airport,Chacharramendi Airport,-37.340599060100004,-65.64669799800001,951.0,AR-L,Chacharramendi,50
221,38765,small_airport,Castelli Airport,-25.93083381652832,-60.62805557250977,364.0,AR-H,Chaco,50
222,38773,small_airport,Chajari Airport,-30.7542,-58.0,173.0,AR-E,Chajari,50
223,38822,small_airport,Estancia La Choza Airport,-30.5389,-58.2928,236.0,AR-E,Chajari,50
224,38774,small_airport,Chañar Ladeado Airport,-33.3333,-62.0333,367.0,AR-S,Chañar Ladeado,50
225,38963,small_airport,Palitue Airport,-39.81638717651367,-71.0294418334961,2562.0,AR-Q,Chapelco,50
226,35403,small_airport,Charata Airport,-27.2164,-61.2103,318.0,AR-H,Charata,50
227,42823,small_airport,El Gringo Airport,-27.3086,-61.2114,301.0,AR-H,Charata,50
228,39061,small_airport,Chepes Airport,-31.356142044099997,-66.5918884277,714.0,AR-F,Chepes,50
229,5793,small_airport,Chilecito Airport,-29.2238998413,-67.4389038086,3099.0,AR-F,Chilecito,50
230,36,small_airport,Choele Choel Airport,-39.2863998413,-65.6102981567,642.0,AR-R,Choele Choel,50
231,38777,small_airport,Cholila Airport,-42.484722,-71.46055600000001,1883.0,AR-U,Cholila,50
232,5782,small_airport,Chos Malal Airport,-37.444698333699996,-70.2225036621,2788.0,AR-Q,Chos Malal,50
233,39024,small_airport,Estancia Tecka Airport,-43.6122207642,-71.0219421387,2361.0,AR-U,Chubut,50
234,38778,small_airport,Cinco Saltos Airport,-38.801666259765625,-68.03722381591797,1171.0,AR-R,Cinco Saltoses,50
235,38700,small_airport,Cipoletti Aeroclub Airport,-38.893100738499996,-67.9886016846,885.0,AR-R,Cipoletti,50
236,38924,small_airport,Lanzillota Airport,-32.7214012146,-68.6342010498,1869.0,AR-M,Ciudad de Lavalle,50
237,29791,small_airport,Clorinda Airport,-25.3036,-57.7344,206.0,AR-P,Clorinda,50
238,38783,small_airport,Colon Airport,-32.2614,-58.1556,65.0,AR-E,Colon,50
239,42814,small_airport,Colonia Tirolesa Airport,-31.244721999999996,-64.035278,1335.0,AR-X,Colonia Tirolesa,50
240,38694,small_airport,13 De Diciembre Airport,-45.9033,-67.5564,170.0,AR-U,Comodoro Rivadavia,50
241,42816,small_airport,Concepción Airport,-27.345434,-65.61797299999999,1200.0,AR-T,Concepción,50
242,38785,small_airport,Concepcion Del Uruguay Airport,-32.4519,-58.3058,121.0,AR-E,Concepcion Del Uruguay,50
243,38786,small_airport,Concordia Aeroclub Airport,-31.3042,-58.0153,131.0,AR-E,Concordia,50
244,38787,small_airport,Confluencia Airport,-36.7714004517,-69.5385971069,4964.0,AR-M,Confluencia,50
245,38902,small_airport,La Mezquita Airport,-31.400800705,-64.30030059810001,1672.0,AR-X,Cordoba/La Mezquita,50
246,42799,small_airport,Aerofumigaciones Don Alejandro Airport,-33.3053,-60.6539,170.0,AR-S,Coronel Bogado,50
247,42843,small_airport,Fumigaciones Campagnucci Airport,-33.3239,-60.6658,157.0,AR-S,Coronel Bogado,50
248,38811,balloonport,El Manantial Airport,-35.1943,-58.3594,49.0,AR-B,Coronel Brandsen,50
249,38788,small_airport,Coronel Dorrego Airport,-38.7411,-61.2561,393.0,AR-B,Coronel Dorrego,50
250,42818,small_airport,Coronel Moldes Airport,-33.616669,-64.612503,1170.0,AR-X,Coronel Moldes,50
251,38789,small_airport,Coronel Pringles Airport,-38.0066680908,-61.331943511999995,810.0,AR-B,Coronel Pringles,50
252,5841,small_airport,Brigadier D.H.E. Ruiz Airport,-37.446098,-61.889301,767.0,AR-B,Coronel Suarez,50
253,35400,closed,[Duplicate] Brigadier Hector Ruiz Airport,-37.4333000183,-61.8833007812,228.0,AR-B,Coronel Suarez,50
254,38790,small_airport,Coronel Vidal Airport,-37.4689,-57.7669,85.0,AR-B,Coronel Vidal,50
255,38791,small_airport,Corral De Bustos Airport,-33.2811,-62.1514,393.0,AR-X,Corral de Bustos,50
256,38714,small_airport,Alvear Airport,-29.064721999999996,-56.541111,226.0,AR-W,Corrientes,50
257,38792,small_airport,Santa María Airport,-31.2861003876,-64.4552993774,2296.0,AR-X,Cosquin,50
